Sample	Sample	Run1	Issues	Requirement	Run2	Issues	Requirements	Run3	Issues	Requirements
LN_25_AA1207	LN_25_AA1207	MS_170126_001	2F dyeblob, 3R nền cao (polyAC)	PCR-BD 2F, 3F, R389						
LN_25_AA1630	LN_25_AA1630	MS_190126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA1672	LN_25_AA1672	MS_190126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA1691	LN_25_AA1691	MS_190126_003	3R lỗi định dạng	PCR-BD 3F, R389						
LN_25_AA1703	LN_25_AA1703	MS_190126_003	2F dyeblob, 3R lỗi định dạng, 1R peak shoulder	PCR-BD 2F, 3F, R389, 1R						
LN_25_AA1707	LN_25_AA1707	MS_190126_003	3R lỗi định dạng	PCR-BD 3F, R389						
LN_25_AA1839	LN_25_AA1839	MS_210126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA1771	LN_25_AA1771	MS_210126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA1791	LN_25_AA1791	MS_210126_001	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_25_AA2017	LN_25_AA2017	MS_210126_004	3R polyC	PCR-BD 3F, R389						
LN_25_AA2100	LN_25_AA2100	MS_220126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA2116	LN_25_AA2116	MS_220126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA2155	LN_25_AA2155	MS_220126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA2160	LN_25_AA2160	MS_220126_001	1R tín hiệu yếu	PCR-BD 1R						
LN_25_AA1897	LN_25_AA1897	MS_210126_003	3R fail	PCR-BD 3F, R389						
LN_25_AA1973	LN_25_AA1973	MS_210126_003	3R polyC	PCR-BD 3F						
LN_25_AA2255	LN_25_AA2255	MS_260126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA2266	LN_25_AA2266	MS_260126_001	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_25_AA2306	LN_25_AA2306	MS_260126_001	1F dyeblob	PCR-BD 1F						
LN_25_AA2333	LN_25_AA2333	MS_260126_001	3R nền cao	PCR-BD 3F, R389						
LN_25_AA2180	LN_25_AA2180	MS_220126_002	3R polyC	PCR-BD 3F						
LN_25_AA2441	LN_25_AA2441	MS_260126_003	3R polyAC	PCR-BD 3F, R389						
LN_25_AA2495	LN_25_AA2495	MS_260126_003	3R polyC	PCR-BD 3F						
LN_25_AA2345	LN_25_AA2345	MS_260126_002	3R ngắn	PCR-BD 3F, R389						
LN_25_AA2527	LN_25_AA2527	MS_260126_004	3R polyC	PCR-BD 3F, R389						
LN_25_AA2596	LN_25_AA2596	MS_260126_004	3R nền cao	PCR-BD 3F, R389						
LN_26_AA1143	LN_26_AA1143	MS_290126_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA1424	LN_26_AA1424	MS_020226_001	1F dyeblob	PCR-BD 1F						
LN_26_AA1425	LN_26_AA1425	MS_020226_001	2F nền cao, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AA1426	LN_26_AA1426	MS_020226_001	2F nền cao, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AA1437	LN_26_AA1437	MS_020226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA1261	LN_26_AA1261	MS_290126_004	1R fail	PCR-BD 1R						
LN_26_AA1263	LN_26_AA1263	MS_290126_004	2F peak spike	PCR-BD 2F						
LN_26_AA1273	LN_26_AA1273	MS_290126_004	3R polyC	PCR-BD 3F, R389						
LN_26_AA1313	LN_26_AA1313	MS_290126_004	3R nền cao	PCR-BD 3F, R389						
LN_26_AA1331	LN_26_AA1331	MS_290126_004	3R dyeblob	PCR-BD 3R						
LN_26_AA1171	LN_26_AA1171	MS_290126_003	1F tín hiệu yếu	PCR-BD 1F						
LN_26_AA1194	LN_26_AA1194	MS_290126_003	3R nền cao	PCR-BD 3F, R389						
LN_26_AA1200	LN_26_AA1200	MS_290126_003	2F nền cao	PCR-BD F109, R285a						
LN_26_AA1214	LN_26_AA1214	MS_290126_003	3R polyAC	PCR-BD 3F, R389						
LN_25_AA2721	LN_25_AA2721	MS_280126_002	3R ngắn	PCR-BD 3F, R389						
LN_25_AA2798	LN_25_AA2798	MS_280126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA2821	LN_25_AA2821	MS_280126_003	3R nền cao	PCR-BD 3F						
LN_25_AA2824	LN_25_AA2824	MS_280126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA2831	LN_25_AA2831	MS_280126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA2854	LN_25_AA2854	MS_280126_003	3R ngắn	PCR-BD 3F						
LN_25_AA2862	LN_25_AA2862	MS_280126_003	3R polyC	PCR-BD 3F						
LN_26_AA1553	LN_26_AA1553	MS_020226_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA1555	LN_26_AA1555	MS_020226_002	3R polyC (460 T-C)	PCR-BD 3F, R389						
LN_26_AA1595	LN_26_AA1595	MS_020226_002	3R polyAC	PCR-BD 3F, R389						
LN_26_AA1608	LN_26_AA1608	MS_020226_002	3R polyC (460 T-C)	PCR-BD 3F, R389						
LN_26_AA1643	LN_26_AA1643	MS_020226_003	3R polyC	PCR-BD 3F, R389						
LN_26_AA1667	LN_26_AA1667	MS_020226_003	2F nền cao, 3R nền cao	PCR-BD F109, R285a, 3F						
LN_26_AA1703	LN_26_AA1703	MS_020226_003	2F polyC, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AA1756	LN_26_AA1756	MS_020226_004	2F nền cao, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AA2138	LN_26_AA2138	MS_070226_001	3R ngắn	PCR-BD 3F, R389						
LN_26_AA2151	LN_26_AA2151	MS_070226_001	3R nền cao	PCR-BD 3F, R389						
LN_25_AA2660	LN_25_AA2660	MS_280126_001	2F dyeblob	PCR-BD 2F						
LN_25_AA2665	LN_25_AA2665	MS_280126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA2691	LN_25_AA2691	MS_280126_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA1901	LN_26_AA1901	MS_040226_003	2F fail, 3R fail	PCR-BD 2F, 3F, R389						
LN_26_AA1824	LN_26_AA1824	MS_040226_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA1885	LN_26_AA1885	MS_040226_002	3R ngắn	PCR-BD 3R						
LN_26_AA1886	LN_26_AA1886	MS_040226_002	3R ngắn	PCR-BD 3F, R389						
LN_26_AA1830	LN_26_AA1830	MS_040226_002	16074.1G?	PCR-BD 1F						
LN_26_AA1835	LN_26_AA1835	MS_040226_002	496.1?	PCR-BD 3F						
LN_26_AA1514	LN_26_AA1514	MS_040226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA0560	LN_26_AA0560	MS_260226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA2178	LN_26_AA2178	MS_070226_002	3R polyAC	PCR-BD 3F, R389						
LN_26_AA2187	LN_26_AA2187	MS_070226_002	3R polyC	PCR-BD 3F						
LN_26_AA2371	LN_26_AA2371	MS_100226_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA2375	LN_26_AA2375	MS_100226_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA2440	LN_26_AA2440	MS_100226_003	3R polyC	PCR-BD 3F, R389						
LN_26_AA2510	LN_26_AA2510	MS_100226_003	3R polyC	PCR-BD 3F, R389						
LN_26_AA2439	LN_26_AA2439	MS_100226_003	16189Y?	rePCR --> PCR-BD 1F, 1R						
LN_26_AA2276	LN_26_AA2276	MS_100226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA2285	LN_26_AA2285	MS_100226_001	3R polyAC	PCR-BD R389						
LN_26_AA2316	LN_26_AA2316	MS_100226_001	3R polyAC	PCR-BD 3F, R389						
LN_26_AA2333	LN_26_AA2333	MS_100226_001	1F dyeblob, 16149W?	PCR-BD 1F						
LN_26_AA2334	LN_26_AA2334	MS_100226_001	1R dyeblob	PCR-BD 1R						
LN_26_AA2556	LN_26_AA2556	MS_100226_004	1R dyeblob	PCR-BD 1R						
LN_26_AA2588	LN_26_AA2588	MS_100226_004	3R polyAC	PCR-BD 3F, R389						
LN_26_AA2602	LN_26_AA2602	MS_100226_004	16189Y?	rePCR --> PCR-BD 1F, 1R						
LN_26_AA2651	LN_26_AA2651	MS_250226_001	16258W?	rePCR --> PCR-BD 1R						
LN_26_AA2698	LN_26_AA2698	MS_250226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA0641	LN_26_AA0641	MS_030326_003	3R fail	PCR-BD 3R						
LN_26_AA0644	LN_26_AA0644	MS_030326_003	1F nền cao, 3R nền cao trước AC repeat	PCR-BD 1F, 3F						
LN_26_AA0660	LN_26_AA0660	MS_030326_003	73A?	PCR-BD R285a						
LN_26_AA0718	LN_26_AA0718	MS_030326_003	73A?	PCR-BD R285a						
LN_26_AA0798	LN_26_AA0798	MS_030326_004	16104M?	rePCR --> PCR-BD 1F						
LN_26_AA0799	LN_26_AA0799	MS_030326_004	73W?	PCR-BD R285a						
LN_26_AA2721	LN_26_AA2721	MS_250226_002	3R dyeblob	PCR-BD 3F						
LN_26_AA2728	LN_26_AA2728	MS_250226_002	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_26_AA0326	LN_26_AA0326	MS_280226_004	3R polyC	PCR-BD 3F, R389						
LN_26_AA0354	LN_26_AA0354	MS_280226_004	pea	PCR-BD 3F, R389						
LN_26_AA2891	LN_26_AA2891	MS_250226_004	2F peak shoulder	PCR-BD 2F						
LN_26_AA2946	LN_26_AA2946	MS_250226_004	1F dyeblob	PCR-BD 1F						
LN_26_AA2953	LN_26_AA2953	MS_250226_004	73A?, 1F dyeblob	PCR-BD R285a, 1F						
LN_26_AA0071	LN_26_AA0071	MS_280226_001	16111Y 16129R 16172Y 16274R 16291Y ?	Chạy lại từ bước tách -> PCR-BD 1F, 1R, 2F, 3R						
LN_26_AA0081	LN_26_AA0081	MS_280226_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA2796	LN_26_AA2796	MS_250226_003	2F peak shoulder	PCR-BD 2F						
LN_26_AA0389	LN_26_AA0389	MS_030326_001	73A?	PCR-BD R285a						
LN_26_AA0422	LN_26_AA0422	MS_030326_001	73A?	PCR-BD R285a						
LN_26_AA0188	LN_26_AA0188	MS_280226_003	3R polyAC	PCR-BD 3F						
LN_26_AA0214	LN_26_AA0214	MS_280226_003	1F peak shoulder	PCR-BD 1F						
LN_26_AA0240	LN_26_AA0240	MS_280226_003	1F peak shoulder	PCR-BD 1F						
LN_26_AA0243	LN_26_AA0243	MS_280226_003	3R polyC	PCR-BD 3F, R389						
LN_26_AA0262	LN_26_AA0262	MS_280226_003	3R polyC	PCR-BD 3F, R389						
LN_26_AA0270	LN_26_AA0270	MS_280226_003	1F peak shoulder	PCR-BD 1F						
LN_26_AA0930	LN_26_AA0930	MS_040326_002	1F fail, 1R fail	PCR-BD 1F, 1R						
LN_26_AA0942	LN_26_AA0942	MS_040326_002	3R nền cao	PCR-BD 3F, R389						
LN_26_AA0960	LN_26_AA0960	MS_040326_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA0969	LN_26_AA0969	MS_040326_002	3R polyC	PCR-BD 3F						
LN_26_AA0989	LN_26_AA0989	MS_040326_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA0461	LN_26_AA0461	MS_030326_002	16292Y?	PCR-BD 1R						
LN_26_AA0506	LN_26_AA0506	MS_030326_002	3R nền cao	PCR-BD 3F, R389						
LN_26_AA0509	LN_26_AA0509	MS_030326_002	3R nền cao + dye blob	PCR-BD 3F						
LN_26_AA0512	LN_26_AA0512	MS_030326_002	16365Y?	PCR-BD F16190						
LN_26_AA0533	LN_26_AA0533	MS_030326_002	3R polyC	PCR-BD 3F, R389						
LN_26_AA0819	LN_26_AA0819	MS_040326_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA0825	LN_26_AA0825	MS_040326_001	3R polyC	PCR-BD 3F, R389						
LN_26_AA3078	LN_26_AA3078	MS_060326_002_V002	3R polyC	PCR-BD 3F						
LN_26_AA3084	LN_26_AA3084	MS_060326_002_V002	3R peak shoulder	PCR-BD 3F						
LN_26_AA3106	LN_26_AA3106	MS_060326_002_V002	Tín hiệu phức tạp	Chạy lại từ bước tách -> PCR-BD 1F, 1R, 2F, 3R						
LN_26_AA2998	LN_26_AA2998	MS_060326_001_V001	2F ngắn	PCR-BD 2F						
LN_26_AA3003	LN_26_AA3003	MS_060326_001_V001	2F dye blob	PCR-BD 2F						
LN_26_AA0137	LN_26_AA0137	MS_280226_002	1R tín hiệu không rõ ràng	PCR-BD F16190						
LN_26_AA0152	LN_26_AA0152	MS_280226_002	1R tín hiệu không rõ ràng	PCR-BD F16190						
LN_26_AA0172	LN_26_AA0172	MS_280226_002	73A?, 3R ngắn	PCR-BD R285a, 3F, R389						
LN_26_AA0179	LN_26_AA0179	MS_280226_002	73A?	PCR-BD R285a						
LN_26_AA3378	LN_26_AA3378	MS_090326_001_V004	3R polyC	PCR-BD 3F, R389						
LN_26_AA3410	LN_26_AA3410	MS_090326_001_V004	3R polyC	PCR-BD 3F, R389						
LN_26_AA3779	LN_26_AA3779	MS_100326_001_V008	LHP ở polyC HV2 và HV1	Tách lại						
LN_26_AA3482	LN_26_AA3482	MS_090326_002_V005	3R nền cao (polyAC)	PCR-BD 3F						
LN_26_AA3930	LN_26_AA3930	MS_100326_003_V009	73A?	PCR-BD R285a						
LN_26_AA3950	LN_26_AA3950	MS_100326_003_V009	3R polyC	PCR-BD 3F, R389						
LN_26_AA3189	LN_26_AA3189	MS_060326_003_V011	3R polyC	PCR-BD 3F, R389						
LN_26_AA3202	LN_26_AA3202	MS_060326_003_V011	2F fail, 3R polyC	PCR-BD 2F, 3F, R389						
LN_26_AA3821	LN_26_AA3821	MS_100326_002_V010	3R polyC	PCR-BD 3F, R389						
LN_26_AA4065	LN_26_AA4065	MS_100326_005_V013	3R polyC	PCR-BD 3F, R389						
LN_26_AA4091	LN_26_AA4091	MS_100326_005_V013	2F fail	PCR-BD 2F						
LN_26_AA4023	LN_26_AA4023	MS_100326_004_V012	3R nền cao	PCR-BD 3F, R389						
LN_26_AA4234	LN_26_AA4234	MS_110326_002_V015	3R polyC	PCR-BD 3F, R389						
LN_26_AA4315	LN_26_AA4315	MS_110326_002_V015	3R polyC	PCR-BD 3F, R389						
LN_26_AA4754	LN_26_AA4754	MS_120326_004_V019	LHP ở polyC HV1 (16188Y? 16189Y?)	Tách lại						
LN_26_AA4700	LN_26_AA4700	MS_120326_004_V019	3R polyC	PCR-BD 3F, R389						
LN_26_AA4552	LN_26_AA4552	MS_120326_002_V017	2F, 3R nền cao	PCR-BD R285a, 3F						
LN_26_AA4575	LN_26_AA4575	MS_120326_002_V017	3R polyC	PCR-BD 3F, R389						
LN_26_AA4325	LN_26_AA4325	MS_110326_003_V016	101A?	PCR-BD R285a						
LN_26_AA4326	LN_26_AA4326	MS_110326_003_V016	3R polyC	PCR-BD 3F						
LN_26_AA4400	LN_26_AA4400	MS_110326_003_V016	3R polyC	PCR-BD 3F, R389						
LN_26_AA4402	LN_26_AA4402	MS_110326_003_V016	3R polyC	PCR-BD 3F, R389						
LN_26_AA4148	LN_26_AA4148	MS_110326_001_V014	3R polyC	PCR-BD 3F, R389						
LN_26_AA4163	LN_26_AA4163	MS_110326_001_V014	1F tín hiệu yếu	PCR-BD 1F						
LN_26_AA4174	LN_26_AA4174	MS_110326_001_V014	3R polyC	PCR-BD 3F, R389						
LN_26_AA4778	LN_26_AA4778	MS_130326_001_V020	LHP ở polyC HV1 (16188Y? 16189Y?)	Tách lại						
LN_26_AA4794	LN_26_AA4794	MS_130326_001_V020	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA4824	LN_26_AA4824	MS_130326_001_V020	2F polyC	PCR-BD F109, R285a						
LN_26_AA4834	LN_26_AA4834	MS_130326_001_V020	3R ngắn	PCR-BD 3F, R389						
LN_26_AA4612	LN_26_AA4612	MS_120326_003_V018	1R peak shoulder	PCR-BD 1R						
LN_26_AA4613	LN_26_AA4613	MS_120326_003_V018	2F fail	PCR-BD 2F						
LN_26_AA4616	LN_26_AA4616	MS_120326_003_V018	3R polyC	PCR-BD 3F, R389						
LN_26_AA4620	LN_26_AA4620	MS_120326_003_V018	1F tín hiệu yếu	PCR-BD 1F						
LN_26_AA4657	LN_26_AA4657	MS_120326_003_V018	73R ?	PCR-BD R285a						
LN_26_AA4864	LN_26_AA4864	MS_130326_002_V022	3R polyC	PCR-BD 3F						
LN_26_AA4868	LN_26_AA4868	MS_130326_002_V022	3R polyC	PCR-BD 3F, R389						
LN_26_AA4869	LN_26_AA4869	MS_130326_002_V022	3R polyC	PCR-BD 3F						
LN_26_AA4873	LN_26_AA4873	MS_130326_002_V022	1F peak shoulder	PCR-BD 1F						
LN_26_AA4875	LN_26_AA4875	MS_130326_002_V022	3R polyC	PCR-BD 3F, R389						
LN_26_AA4950	LN_26_AA4950	MS_130326_002_V022	2F nền cao	PCR-BD R285a						
LN_26_AA5050	LN_26_AA5050	MS_150326_002_V023	3R polyC	PCR-BD 3F						
LN_26_AA5094	LN_26_AA5094	MS_150326_002_V023	3R polyAC	PCR-BD 3F, R389						
LN_26_AA5107	LN_26_AA5107	MS_150326_002_V023	152Y 198Y 16188Y 16189Y ?	Chạy lại từ bước tách -> PCR-BD 1F, 1R, 2F, 3R						
LN_26_AA4951	LN_26_AA4951	MS_150326_001_V021	3R polyC	PCR-BD 3F, R389						
LN_26_AA5013	LN_26_AA5013	MS_150326_001_V021	3R polyC	PCR-BD 3F, R389						
LN_26_AA5236	LN_26_AA5236	MS_150326_004_V026	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA5276	LN_26_AA5276	MS_150326_004_V026	3R nền cao	PCR-BD 3F, R389						
LN_26_AA5288	LN_26_AA5288	MS_150326_004_V026	152Y 198Y? 16093Y 16188Y 16189Y ?	Chạy lại từ bước tách -> PCR-BD 1F, 1R, 2F, 3R						
LN_26_AA5349	LN_26_AA5349	MS_160326_001_V025	3R polyAC	PCR-BD 3F, R389						
LN_26_AA5378	LN_26_AA5378	MS_160326_001_V025	3R dye blob	PCR-BD 3F						
LN_26_AA5576	LN_26_AA5576	MS_160326_003_V028	2F dye blob	PCR-BD 2F						
LN_26_AA5579	LN_26_AA5579	MS_160326_003_V028	3R polyAC	PCR-BD 3F, R389						
LN_26_AA5407	LN_26_AA5407	MS_160326_002_V027	3R polyC (AC repeat)	PCR-BD 3F, R389						
LN_26_AA5408	LN_26_AA5408	MS_160326_002_V027	3R polyC (AC repeat)	PCR-BD 3F, R389						
LN_26_AA5409	LN_26_AA5409	MS_160326_002_V027	3R polyC	PCR-BD 3F, R389						
LN_26_AA5427	LN_26_AA5427	MS_160326_002_V027	LHP ở polyC HV1 (16188Y? 16189Y?)	Tách lại						
LN_26_AA5437	LN_26_AA5437	MS_160326_002_V027	16093Y? 16129R? 16304Y? 16335R?	Tách lại						
LN_26_AA5480	LN_26_AA5480	MS_160326_002_V027	3R polyC	PCR-BD 3F, R389						
LN_26_AA5946	LN_26_AA5946	MS_170326_004_V034	3R polyC	PCR-BD 3F, R389						
LN_26_AA5954	LN_26_AA5954	MS_170326_004_V034	2F nền cao	PCR-BD F109, R285a						
LN_26_AA6030	LN_26_AA6030	MS_170326_004_V034	2F peak shoulder	PCR-BD 2F						
LN_26_AA4462	LN_26_AA4462	MS_120326_001_V031	3R poly AC, 1R polyC (16293A-C)	PCR-BD 3F, R389, F16190, R16258						
LN_26_AA4466	LN_26_AA4466	MS_120326_001_V031	3R polyC	PCR-BD 3F, R389						
LN_26_AA5919	LN_26_AA5919	MS_170326_003_V033	1F tín hiệu kém + nền cao + dye blob	PCR-BD 1F						
LN_26_AA5764	LN_26_AA5764	MS_170326_002_V032	2F peak shoulder	PCR-BD 2F						
LN_26_AA5794	LN_26_AA5794	MS_170326_002_V032	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA5806	LN_26_AA5806	MS_170326_002_V032	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA5826	LN_26_AA5826	MS_170326_002_V032	3R polyC	PCR-BD 3F, R389						
LN_26_AA5838	LN_26_AA5838	MS_170326_002_V032	3R polyC	PCR-BD 3F, R389						
LN_26_AA6105	LN_26_AA6105	MS_180326_001_V035	2F fail	PCR-BD 2F						
LN_26_AA6121	LN_26_AA6121	MS_180326_002_V036	1F, 1R fail	PCR-BD 1F, 1R						
LN_26_AA6142	LN_26_AA6142	MS_180326_002_V036	3R ngắn + dye blob	PCR-BD 3F, R389						
LN_26_AA6189	LN_26_AA6189	MS_180326_002_V036	3R polyC	PCR-BD 3F						
LN_26_AA6196	LN_26_AA6196	MS_180326_002_V036	3R ngắn	PCR-BD 3R						
LN_26_AA6222	LN_26_AA6222	MS_190326_001_V037	1F fail	PCR-BD 1F						
LN_26_AA6258	LN_26_AA6258	MS_190326_001_V037	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA6261	LN_26_AA6261	MS_190326_001_V037	2F ngắn + polyC	PCR-BD 2F						
LN_26_AA6272	LN_26_AA6272	MS_190326_001_V037	189R? 16129R? 16182M? 16265R? 16304Y?; 3R nền cao (AC repeat) + peak shoulder	Chạy lại từ bước tách -> PCR-BD 1F, 1R, 2F 3F, R389						
LN_26_AA6296	LN_26_AA6296	MS_190326_001_V037	3R polyC	PCR-BD 3F, R389						
LN_26_AA6300	LN_26_AA6300	MS_190326_001_V037	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA6384	LN_26_AA6384	MS_190326_002_V038	2F nền cao	PCR-BD F109, R285a						
LN_26_AA6630	LN_26_AA6630	MS_200326_001_V041	3R tín hiệu yếu	PCR-BD 3F						
LN_26_AA6652	LN_26_AA6652	MS_200326_001_V041	2F dye blob	PCR-BD 2F						
LN_26_AA6818	LN_26_AA6818	MS_200326_003_V042	3R polyAC	PCR-BD 3F, R389						
LN_26_AA6832	LN_26_AA6832	MS_200326_003_V042	3R nền cao	PCR-BD 3F, R389						
LN_26_AA6695	LN_26_AA6695	MS_200326_002_V044	3R polyC	PCR-BD 3F, R389						
LN_26_AA6704	LN_26_AA6704	MS_200326_002_V044	LHP ở polyC HV1 (16188Y? 16189Y?)	Hoãn trả KQ						
LN_26_AA6739	LN_26_AA6739	MS_200326_002_V044	3R polyC	PCR-BD 3F, R389						
LN_26_AA6743	LN_26_AA6743	MS_200326_002_V044	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA6411	LN_26_AA6411	MS_190326_003_V039	3R tín hiệu yếu	PCR-BD 3F, R389						
LN_26_AA6425	LN_26_AA6425	MS_190326_003_V039	3R nền cao	PCR-BD 3F, R389						
LN_26_AA6446	LN_26_AA6446	MS_190326_003_V039	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA6456	LN_26_AA6456	MS_190326_003_V039	3R polyC	PCR-BD 3F, R389						
LN_26_AA6469	LN_26_AA6469	MS_190326_003_V039	2F peak shoulder	PCR-BD 2F						
LN_26_AA7040	LN_26_AA7040	MS_200326_006_V046	LHP ở polyC HV1 (16188Y? 16189Y?)	Hoãn trả KQ						
LN_26_AA6909	LN_26_AA6909	MS_200326_004_V043	3R polyC	PCR-BD 3F						
LN_26_AA7127	LN_26_AA7127	MS_230326_001_V047	3R tín hiệu yếu, LHP ở polyC HV1 (16188Y? 16189Y?)	PCR-BD 3F, R389						
LN_26_AA7149	LN_26_AA7149	MS_230326_001_V047	2F nền cao	PCR-BD F109, R285a						
LN_26_AA7192	LN_26_AA7192	MS_230326_001_V047	3R polyAC	PCR-BD 3F, R389						
LN_26_AA7135	LN_26_AA7135	MS_230326_001_V047	16187Y 16188Y -> 16188Y 16189Y 16193.1C (LHP ở polyC HV1 (16188Y? 16189Y?) -> Hoãn trả KQ)							
LN_26_AA7205	LN_26_AA7205	MS_230326_002_V048	3R ngắn	PCR-BD 3F, R389						
LN_26_AA7209	LN_26_AA7209	MS_230326_002_V048	2F nền cao	PCR-BD F109, R285a						
LN_26_AA7245	LN_26_AA7245	MS_230326_002_V048	1R fail	PCR-BD 1R						
LN_26_AA7247	LN_26_AA7247	MS_230326_002_V048	3R polyC	PCR-BD 3F, R389						
LN_26_AA7381	LN_26_AA7381	MS_230326_004_V050	2F nhiễu	PCR-BD F109, R285a						
LN_26_AA7424	LN_26_AA7424	MS_230326_004_V050	2F nhiễu	PCR-BD F109, R285a						
LN_26_AA7493	LN_26_AA7493	MS_230326_005_V051	1F tín hiệu phức tạp	PCR-BD 1F						
LN_26_AA7525	LN_26_AA7525	MS_230326_005_V051	2F tín hiệu phức tạp 310Y?	PCR-BD F109, R285a						
LN_26_AA7535	LN_26_AA7535	MS_230326_005_V051	2F peak shoulder	PCR-BD 2F						
LN_26_AA7548	LN_26_AA7548	MS_230326_005_V051	3R tín hiệu phức tạp	PCR-BD 3F, R389						
LN_26_AA7584	LN_26_AA7584	MS_230326_006_V052	3R polyC (499G-C)	PCR-BD 3F, R389						
LN_26_AA7018	LN_26_AA7018	MS_200326_005_V045	2F polyC	PCR-BD F109, R285a						
LN_26_AA7696	LN_26_AA7696	MS_240326_001_V053	2F peak shoulder	PCR-BD 2F						
LN_26_AA7712	LN_26_AA7712	MS_240326_001_V053	2F peak shoulder	PCR-BD 2F						
LN_26_AA7725	LN_26_AA7725	MS_240326_001_V053	3R polyC	PCR-BD 3F, R389						
LN_26_AA7754	LN_26_AA7754	MS_240326_002_V054	3R polyAC	PCR-BD 3F, R389						
LN_26_AA7761	LN_26_AA7761	MS_240326_002_V054	3R polyC	PCR-BD 3F, R389						
LN_26_AA7764	LN_26_AA7764	MS_240326_002_V054	3R polyAC	PCR-BD 3F, R389						
LN_26_AA7777	LN_26_AA7777	MS_240326_002_V054	2F nhiễu	PCR-BD 2F						
LN_26_AA7786	LN_26_AA7786	MS_240326_002_V054	3R polyC	PCR-BD 3F, R389						
LN_26_AA7805	LN_26_AA7805	MS_240326_002_V054	3R polyC	PCR-BD 3F, R389						
LN_26_AA7880	LN_26_AA7880	MS_240326_003_V055	3R polyAC	PCR-BD 3F, R389						
LN_26_AA7905	LN_26_AA7905	MS_240326_003_V055	3R polyC	PCR-BD 3F, R389						
LN_26_AA8061	LN_26_AA8061	MS_240326_005_V057	3R polyC	PCR-BD 3F, R389						
LN_26_AA8321	LN_26_AA8321	MS_260326_002_V060	1R tín hiệu giảm đột ngột	PCR-BD 1R						
LN_26_AA8359	LN_26_AA8359	MS_260326_002_V060	3R polyC	PCR-BD 3F, R389						
LN_26_AA8394	LN_26_AA8394	MS_260326_003_V061	3R polyC	PCR-BD 3F						
LN_26_AA8453	LN_26_AA8453	MS_260326_003_V061	3R polyC	PCR-BD 3F						
LN_26_AA8490	LN_26_AA8490	MS_260326_004_V062	3R nền cao	PCR-BD 3F, R389						
LN_26_AA8656	LN_26_AA8656	MS_260326_006_V064	2F fail	PCR-BD 2F						
LN_26_AA8772	LN_26_AA8772	MS_280326_001_V065	3R polyC	PCR-BD 3F, R389						
LN_26_AA8773	LN_26_AA8773	MS_280326_001_V065	3R polyC	PCR-BD 3F, R389						
LN_26_AA9137	LN_26_AA9137	MS_290326_001_V069	2F peak shoulder	PCR-BD 2F						
x	LN_26_AB1609	MS_010426_001_V070	3R polyC	PCR-BD 3F, R389	MS_010426_001_V070_2 samples	73-340 438-575 16024-16365				
x	LN_26_AB1612	MS_010426_001_V070	2F dyeblob + nền cao	PCR-BD F109, R285a	MS_010426_001_V070_2 samples					
LN_26_AA9012	LN_26_AA9012	MS_280326_004_V068	3R polyC	PCR-BD 3F, R389						
